0.213661311;-62.24762725;1
0.15529559;-65.19674121;1
0.168492994;-67.04079681;1
0.170084145;-66.40190206;1
0.07755025;-70.24042295;1
0.092010294;-72.03755164;1
0.092010294;-72.09212516;1
0.100745454;-70.22107908;1
0.112359931;-76.30489455;1
0.010004439;-76.35133133;1
